kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.32,7938,-14.7339,-6.1709,24.99,48.84,51.16,1.83,47.51,39.08,60.92,0.05,-0.0465
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,28.94,2139,-3.9682,-1.4182,24.99,35.53,64.47,23.47,46.14,40.07,59.93,0.5131,-0.4261
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,58.64,1013,0.0,0.0,24.99,5.03,63.67,34.25,36.33,29.02,70.98,0.4872,0.2074
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,11.28,4678,20.089,4.6951,24.99,55.64,44.36,2.84,50.17,51.95,48.05,-0.2434,1.2
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,20.7,2376,4.6697,1.5098,24.99,39.65,60.35,21.17,50.67,41.75,58.25,0.3463,0.4277
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,26.04,668,-9.582,-2.8358,27.58,63.02,36.98,0.0,52.99,35.93,64.07,-0.1678,0.1433
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.12,7169,-3.6006,-1.1895,43.48,52.06,47.94,6.15,49.83,31.68,68.32,-0.0215,0.035
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,46.34,3716,0.0,0.0,55.08,19.54,65.88,29.6,40.55,26.8,73.2,0.1318,0.0492
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,37.54,522,8.5634,2.732,81.05,68.77,31.23,1.15,53.26,67.24,32.76,-0.3152,0.0612
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.28,6078,3.3908,1.1033,65.29,53.14,46.86,7.55,51.3,42.61,57.39,-0.0417,0.0036
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,47.6,668,-9.582,-2.8358,27.58,73.8,26.2,1.95,53.44,38.02,61.98,-0.5649,0.2582
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.06,7167,-3.601,-1.189,43.48,54.03,45.97,15.74,50.44,34.28,65.72,-0.0693,0.0415
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,60.95,3716,0.0,0.0,55.08,12.3,73.25,35.6,40.42,28.69,71.31,0.351,0.1008
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,61.3,522,8.5634,2.732,81.05,80.65,19.35,4.21,53.26,73.37,26.63,-0.7912,0.7476
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.68,6078,3.3908,1.1033,65.29,54.84,45.16,19.15,51.83,47.94,52.06,-0.087,0.0586
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,60.78,668,-9.582,-2.8358,27.58,80.39,19.61,7.49,57.34,37.13,62.87,-1.0008,0.7938
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.36,7165,-3.6014,-1.1895,43.48,53.68,46.32,23.21,50.51,34.68,65.32,-0.0801,0.0191
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,65.13,3716,0.0,0.0,55.08,10.25,75.38,38.29,42.22,29.52,70.48,0.4303,0.1235
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,68.58,522,8.5634,2.732,81.05,84.29,15.71,11.3,51.15,75.48,24.52,-1.1645,1.2755
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.6,6078,3.3908,1.1033,65.29,54.8,45.2,27.48,52.37,49.62,50.38,-0.1021,0.153
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,85.32,668,-9.582,-2.8358,27.58,92.66,7.34,24.85,53.14,36.83,63.17,-1.5823,0.8862
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.0,7162,-3.6038,-1.1896,43.48,55.5,44.5,36.08,49.78,35.87,64.13,-0.1342,0.0815
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.97,3715,0.0,0.0,55.08,8.88,76.85,39.57,40.92,33.0,67.0,0.6095,0.3309
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,79.7,522,8.5634,2.732,81.05,89.85,10.15,26.25,49.81,74.33,25.67,-1.5943,2.1366
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.86,6077,3.3945,1.1034,65.29,55.93,44.07,42.49,54.16,53.41,46.59,-0.1333,0.3354
