kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,69.44,72,0.199,0.0091,76.93,15.28,84.72,54.17,59.72,30.56,69.44,0.6075,-0.0693
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,13.64,403,91.7922,4.6946,88.09,56.82,43.18,0.74,51.36,53.35,46.65,-0.2341,0.7387
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.74,242,13.5297,1.37,79.91,44.63,55.37,11.16,50.0,36.78,63.22,0.1389,1.3902
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.4,972,-36.8397,-8.5209,49.07,42.8,57.2,2.06,46.19,40.23,59.77,0.5395,0.3801
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,59.46,148,-8.8732,-1.3933,72.91,20.27,79.73,21.62,34.46,44.59,55.41,0.9944,3.4801
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,88.88,72,0.199,0.0091,76.93,5.56,94.44,48.61,54.17,26.39,73.61,1.1287,1.0984
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,23.08,403,91.7922,4.6946,88.09,61.54,38.46,2.73,55.58,58.31,41.69,-0.609,1.517
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,15.7,242,13.5297,1.37,79.91,42.15,57.85,22.31,54.13,33.47,66.53,0.2107,1.4707
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,30.14,146,-18.1035,-2.5423,9.88,65.07,34.93,0.0,53.42,31.51,68.49,-0.1471,0.289
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.14,785,-8.5852,-1.2489,26.66,49.43,50.57,4.2,48.41,32.74,67.26,0.0043,-0.2833
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,62.26,265,-0.2301,-0.0311,42.27,18.87,81.13,35.47,46.04,36.98,63.02,0.2326,-0.2216
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,44.44,54,25.621,2.787,78.21,72.22,27.78,0.0,50.0,75.93,24.07,-0.3708,1.5884
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.72,596,9.746,1.2612,58.05,53.86,46.14,6.38,50.17,46.48,53.52,-0.0682,0.4541
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,43.84,146,-18.1035,-2.5423,9.88,71.92,28.08,2.05,47.95,32.19,67.81,-0.5359,0.1506
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.94,783,-8.5936,-1.2479,26.67,48.53,51.47,12.64,44.44,29.5,70.5,0.0241,-0.5908
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.12,265,-0.2301,-0.0311,42.27,10.94,89.06,42.26,50.94,39.25,60.75,0.5609,-0.5135
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,62.96,54,25.621,2.787,78.21,81.48,18.52,0.0,53.7,90.74,9.26,-0.8393,6.0588
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.08,596,9.746,1.2612,58.05,55.54,44.46,17.62,50.67,51.85,48.15,-0.1149,1.0945
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,58.9,146,-18.1035,-2.5423,9.88,79.45,20.55,7.53,47.26,30.82,69.18,-0.7773,-0.002
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.18,781,-8.5952,-1.2416,26.7,48.91,51.09,18.57,44.17,29.96,70.04,0.0218,-0.8142
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.86,265,-0.2301,-0.0311,42.27,10.57,89.43,45.28,49.81,43.02,56.98,0.7201,-1.1089
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,62.96,54,25.621,2.787,78.21,81.48,18.52,11.11,44.44,98.15,1.85,-1.0951,11.0484
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.36,596,9.746,1.2612,58.05,52.68,47.32,25.34,48.99,54.7,45.3,-0.0731,1.8046
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,72.6,146,-18.1035,-2.5423,9.88,86.3,13.7,21.92,42.47,27.4,72.6,-1.0686,-1.0036
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.06,776,-8.6152,-1.2484,26.66,51.03,48.97,30.15,43.04,29.64,70.36,-0.0251,-1.3887
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.14,265,-0.2301,-0.0311,42.27,9.43,90.57,43.77,49.43,39.62,60.38,0.9346,-0.3444
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,81.48,54,25.621,2.787,78.21,90.74,9.26,25.93,48.15,98.15,1.85,-1.4512,18.1945
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.34,596,9.746,1.2612,58.05,51.17,48.83,42.95,52.52,61.07,38.93,-0.0367,3.7982
