kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.24,1525,-3.4329,-1.5558,53.44,41.38,58.62,14.89,47.02,41.64,58.36,0.2437,-0.2475
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.24,472,0.0134,0.005,59.52,10.38,89.62,44.28,49.36,41.95,58.05,0.7404,-0.0734
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,6.52,3128,20.3242,5.2065,78.22,53.26,46.74,0.64,50.54,49.07,50.93,-0.0965,0.4111
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,15.42,1537,3.7023,1.4012,64.17,42.29,57.71,16.01,50.03,42.16,57.84,0.1888,0.0845
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.58,5753,-12.7835,-6.1581,35.07,49.71,50.29,1.51,47.47,39.89,60.11,0.0159,-0.15
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,32.98,1525,-3.4329,-1.5558,53.44,33.51,66.49,21.25,43.67,42.23,57.77,0.5133,-0.4512
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,85.16,472,0.0134,0.005,59.52,7.42,92.58,43.43,47.67,41.95,58.05,1.0408,-0.078
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,12.66,3128,20.3242,5.2065,78.22,56.33,43.67,2.21,49.36,53.77,46.23,-0.2883,0.8185
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,24.92,1537,3.7023,1.4012,64.17,37.54,62.46,21.67,50.42,45.48,54.52,0.3989,0.1861
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,37.94,348,-7.06,-2.7375,15.46,68.97,31.03,0,55.46,39.94,60.06,-0.2341,0.1796
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.76,4941,-2.9976,-1.1747,35.79,52.88,47.12,5.79,51,33.09,66.91,-0.0366,-0.0136
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,54.38,2034,-0.0528,-0.0211,49.95,22.81,77.19,37.07,49.75,32.6,67.4,0.2096,-0.0443
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,38.76,467,8.2329,2.7676,84.64,69.38,30.62,0.43,58.24,58.46,41.54,-0.2374,-0.0061
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.9,4634,3.2343,1.2397,65.11,51.45,48.55,6.02,49.81,39.49,60.51,-0.0135,0.0519
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,62.64,348,-7.06,-2.7375,15.46,81.32,18.68,2.01,57.76,41.95,58.05,-0.6626,0.4397
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.6,4939,-2.9961,-1.1743,35.79,53.8,46.2,15.1,49.79,36.59,63.41,-0.0692,-0.0394
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,72.76,2034,-0.0528,-0.0211,49.95,13.62,86.38,42.87,48.38,33.92,66.08,0.5107,-0.0179
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,61.46,467,8.2329,2.7676,84.64,80.73,19.27,2.57,60.39,64.45,35.55,-0.7356,-0.0766
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.6,4634,3.2343,1.2397,65.11,53.8,46.2,16.9,50.82,44.73,55.27,-0.0789,0.1137
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,67.82,348,-7.06,-2.7375,15.46,83.91,16.09,8.33,57.76,37.93,62.07,-1.0389,0.6847
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.38,4938,-2.9969,-1.1745,35.79,53.69,46.31,23.15,50.14,36.78,63.22,-0.0624,-0.0419
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.02,2033,-0.0528,-0.0212,49.94,9.99,90.01,45.11,48.2,36.65,63.35,0.7277,-0.0734
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,71.74,467,8.2329,2.7676,84.64,85.87,14.13,4.93,60.6,67.02,32.98,-1.1353,-0.0026
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.38,4634,3.2343,1.2397,65.11,53.69,46.31,25.44,50.58,48.12,51.88,-0.0847,0.1744
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,86.2,348,-7.06,-2.7375,15.46,93.1,6.9,26.44,51.72,36.49,63.51,-1.5087,0.4248
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.06,4934,-3.0001,-1.1745,35.79,53.53,46.47,36.36,48.8,37.15,62.85,-0.0954,-0.0206
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,84.84,2032,-0.0528,-0.0211,49.95,7.58,92.42,48.87,49.36,39.81,60.19,0.9216,0.0297
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,86.72,467,8.2329,2.7676,84.64,93.36,6.64,23.34,55.03,71.09,28.91,-1.6338,0.4331
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.02,4634,3.2343,1.2397,65.11,55.01,44.99,39.06,52.05,52.16,47.84,-0.1266,0.205
